# 臺灣華語文能力基準（TBCL）詞語表 （202504版）
# https://coct.naer.edu.tw/page.jsp?ID=41
# 三等七級14,425個詞的詞語表
#
# word	id	bopomofo	pinyin	deng	ji	situation	wfreq	sfreq

大名鼎鼎	10156	ㄉㄚˋ ㄇㄧㄥˊ ㄉㄧㄥˇ ㄉㄧㄥˇ	dà míng dǐng dǐng	精熟	第7級		3	1
大難	10157	ㄉㄚˋ ㄋㄢˋ	dà nàn	精熟	第7級		4	2
大內	10158	ㄉㄚˋ ㄋㄟˋ	dà nèi	精熟	第7級		3	1
大器	10159	ㄉㄚˋ ㄑㄧˋ	dà qì	精熟	第7級		2	1
大失所望	10160	ㄉㄚˋ ㄕ ㄙㄨㄛˇ ㄨㄤˋ	dà shī suǒ wàng	精熟	第7級		4	1
大手筆	10161	ㄉㄚˋ ㄕㄡˇ ㄅㄧˇ	dà shǒu bǐ	精熟	第7級		2	1
大肆	10162	ㄉㄚˋ ㄙˋ	dà sì	精熟	第7級		12	7
大庭廣眾	10163	ㄉㄚˋ ㄊㄧㄥˊ ㄍㄨㄤˇ ㄓㄨㄥˋ	dà tíng guǎng zhòng	精熟	第7級		2	1
大同	10164	ㄉㄚˋ ㄊㄨㄥˊ	dà tóng	精熟	第7級		8	2
大屠殺	10165	ㄉㄚˋ ㄊㄨˊ ㄕㄚ	dà tú shā	精熟	第7級		6	4
大相逕庭	10166	ㄉㄚˋ ㄒㄧㄤ ㄐㄧㄥˋ ㄊㄧㄥˊ	dà xiāng jìng tíng	精熟	第7級		2	1
大興土木	10167	ㄉㄚˋ ㄒㄧㄥ ㄊㄨˇ ㄇㄨˋ	dà xīng tǔ mù	精熟	第7級		2	2
大搖大擺	10168	ㄉㄚˋ ㄧㄠˊ ㄉㄚˋ ㄅㄞˇ	dà yáo dà bǎi	精熟	第7級		3	1
大爺	10169	ㄉㄚˋ ㄧㄝˊ	dà yé	精熟	第7級		6	2
大業	10170	ㄉㄚˋ ㄧㄝˋ	dà yè	精熟	第7級		11	8
大義	10171	ㄉㄚˋ ㄧˋ	dà yì	精熟	第7級		7	1
呆板	10172	ㄉㄞ ㄅㄢˇ	dāi bǎn	精熟	第7級		3	1
呆滯	10173	ㄉㄞ ㄓˋ	dāi zhì	精熟	第7級		4	0
怠惰	10174	ㄉㄞˋ ㄉㄨㄛˋ	dài duò	精熟	第7級		3	1
帶過	10175	ㄉㄞˋ ㄍㄨㄛˋ	dài guò	精熟	第7級		3	2
代勞	10176	ㄉㄞˋ ㄌㄠˊ	dài láo	精熟	第7級		3	3
怠慢	10177	ㄉㄞˋ ㄇㄢˋ	dài màn	精熟	第7級		4	0
待命	10178	ㄉㄞˋ ㄇㄧㄥˋ	dài mìng	精熟	第7級		4	4
待人接物	10179	ㄉㄞˋ ㄖㄣˊ ㄐㄧㄝ ㄨˋ	dài rén jiē wù	精熟	第7級		4	1
擔保	10180	ㄉㄢ ㄅㄠˇ	dān bǎo	精熟	第7級		6	2
單薄	10181	ㄉㄢ ㄅㄛˊ	dān bó	精熟	第7級		4	1
單車	10182	ㄉㄢ ㄔㄜ	dān chē	精熟	第7級		12	22
擔負	10183	ㄉㄢ ㄈㄨˋ	dān fù	精熟	第7級		5	3
單據	10184	ㄉㄢ ㄐㄩˋ	dān jù	精熟	第7級		2	1
耽溺	10185	ㄉㄢ ㄋㄧˋ	dān nì	精熟	第7級		3	1
單身漢	10186	ㄉㄢ ㄕㄣ ㄏㄢˋ	dān shēn hàn	精熟	第7級		3	1
單向	10187	ㄉㄢ ㄒㄧㄤˋ	dān xiàng	精熟	第7級		4	2
膽識	10188	ㄉㄢˇ ㄕˋ	dǎn shì	精熟	第7級		6	3
膽小鬼	10189	ㄉㄢˇ ㄒㄧㄠˇ ㄍㄨㄟˇ	dǎn xiǎo guǐ	精熟	第7級		3	2
膽戰心驚	10190	ㄉㄢˇ ㄓㄢˋ ㄒㄧㄣ ㄐㄧㄥ	dǎn zhàn xīn jīng	精熟	第7級		2	0
淡薄	10191	ㄉㄢˋ ㄅㄛˊ	dàn bó	精熟	第7級		2	1
淡然	10192	ㄉㄢˋ ㄖㄢˊ	dàn rán	精熟	第7級		2	0
淡忘	10193	ㄉㄢˋ ㄨㄤˋ	dàn wàng	精熟	第7級		3	2
旦夕	10194	ㄉㄢˋ ㄒㄧˋ	dàn xì	精熟	第7級		4	1
彈藥	10195	ㄉㄢˋ ㄧㄠˋ	dàn yào	精熟	第7級		4	2
當差	10196	ㄉㄤ ㄔㄞ	dāng chāi	精熟	第7級		3	0
當紅	10197	ㄉㄤ ㄏㄨㄥˊ	dāng hóng	精熟	第7級		3	1
當機立斷	10198	ㄉㄤ ㄐㄧ ㄌㄧˋ ㄉㄨㄢˋ	dāng jī lì duàn	精熟	第7級		3	1
當權	10199	ㄉㄤ ㄑㄩㄢˊ	dāng quán	精熟	第7級		6	1
當頭	10200	ㄉㄤ ㄊㄡˊ	dāng tóu	精熟	第7級		4	1
當頭棒喝	10201	ㄉㄤ ㄊㄡˊ ㄅㄤˋ ㄏㄜˋ	dāng tóu bàng hè	精熟	第7級		2	1
當務之急	10202	ㄉㄤ ㄨˋ ㄓ ㄐㄧˊ	dāng wù zhī jí	精熟	第7級		3	5
蕩然無存	10203	ㄉㄤˋ ㄖㄢˊ ㄨˊ ㄘㄨㄣˊ	dàng rán wú cún	精熟	第7級		3	2
搗	10204	ㄉㄠˇ	dǎo	精熟	第7級		6	2
導讀	10205	ㄉㄠˇ ㄉㄨˊ	dǎo dú	精熟	第7級		6	0
導航	10206	ㄉㄠˇ ㄏㄤˊ	dǎo háng	精熟	第7級		4	6
導覽	10207	ㄉㄠˇ ㄌㄢˇ	dǎo lǎn	精熟	第7級		4	12
搗亂	10208	ㄉㄠˇ ㄌㄨㄢˋ	dǎo luàn	精熟	第7級		3	2
導遊	10209	ㄉㄠˇ ㄧㄡˊ	dǎo yóu	精熟	第7級		4	4
稻草	10210	ㄉㄠˋ ㄘㄠˇ	dào cǎo	精熟	第7級		5	13
倒過來	10211	ㄉㄠˋ ㄍㄨㄛˋ ㄌㄞˊ	dào guò lái	精熟	第7級		3	3
倒流	10212	ㄉㄠˋ ㄌㄧㄡˊ	dào liú	精熟	第7級		3	1
道貌岸然	10213	ㄉㄠˋ ㄇㄠˋ ㄢˋ ㄖㄢˊ	dào mào àn rán	精熟	第7級		3	0
稻米	10214	ㄉㄠˋ ㄇㄧˇ	dào mǐ	精熟	第7級		8	45
悼念	10215	ㄉㄠˋ ㄋㄧㄢˋ	dào niàn	精熟	第7級		3	2
道義	10216	ㄉㄠˋ ㄧˋ	dào yì	精熟	第7級		6	1
倒影	10217	ㄉㄠˋ ㄧㄥˇ	dào yǐng	精熟	第7級		3	1
盜賊	10218	ㄉㄠˋ ㄗㄟˊ	dào zéi	精熟	第7級		6	2
倒轉	10219	ㄉㄠˋ ㄓㄨㄢˇ	dào zhuǎn	精熟	第7級		2	1
得3	10220	ㄉㄜˊ	dé	精熟	第7級		2471	1542
得不償失	10221	ㄉㄜˊ ㄅㄨˋ ㄔㄤˊ ㄕ	dé bù cháng shī	精熟	第7級		2	1
得逞	10222	ㄉㄜˊ ㄔㄥˇ	dé chěng	精熟	第7級		5	1
得當	10223	ㄉㄜˊ ㄉㄤˋ	dé dàng	精熟	第7級		5	1
得道	10224	ㄉㄜˊ ㄉㄠˋ	dé dào	精熟	第7級		3	1
得了	10225	ㄉㄜˊ ˙ㄌㄜ	dé le	精熟	第7級		3	1
得心應手	10226	ㄉㄜˊ ㄒㄧㄣ ㄧㄥˋ ㄕㄡˇ	dé xīn yìng shǒu	精熟	第7級		3	2
德性	10227	ㄉㄜˊ ㄒㄧㄥˋ	dé xìng	精熟	第7級		4	0
德行	10228	ㄉㄜˊ ㄒㄧㄥˋ	dé xìng	精熟	第7級		6	2
得宜	10229	ㄉㄜˊ ㄧˊ	dé yí	精熟	第7級		4	1
得意忘形	10230	ㄉㄜˊ ㄧˋ ㄨㄤˋ ㄒㄧㄥˊ	dé yì wàng xíng	精熟	第7級		2	1
得意洋洋	10231	ㄉㄜˊ ㄧˋ ㄧㄤˊ ㄧㄤˊ	dé yì yáng yáng	精熟	第7級		5	1
得志	10232	ㄉㄜˊ ㄓˋ	dé zhì	精熟	第7級		4	1
登基	10233	ㄉㄥ ㄐㄧ	dēng jī	精熟	第7級		10	4
登門	10234	ㄉㄥ ㄇㄣˊ	dēng mén	精熟	第7級		5	0
登載	10235	ㄉㄥ ㄗㄞˋ	dēng zài	精熟	第7級		2	0
等號	10236	ㄉㄥˇ ㄏㄠˋ	děng hào	精熟	第7級		4	2
蹬	10237	ㄉㄥˋ	dèng	精熟	第7級		3	2
低垂	10238	ㄉㄧ ㄔㄨㄟˊ	dī chuí	精熟	第7級		5	3
低階	10239	ㄉㄧ ㄐㄧㄝ	dī jiē	精熟	第7級		4	2
低劣	10240	ㄉㄧ ㄌㄧㄝˋ	dī liè	精熟	第7級		3	0
低迷	10241	ㄉㄧ ㄇㄧˊ	dī mí	精熟	第7級		4	6
滴水	10242	ㄉㄧ ㄕㄨㄟˇ	dī shuǐ	精熟	第7級		3	4
敵不過	10243	ㄉㄧˊㄅㄨˊㄍㄨㄛˋ	dí bú guò	精熟	第7級		2	1
敵視	10244	ㄉㄧˊ ㄕˋ	dí shì	精熟	第7級		3	1
敵手	10245	ㄉㄧˊ ㄕㄡˇ	dí shǒu	精熟	第7級		4	1
牴觸	10246	ㄉㄧˇ ㄔㄨˋ	dǐ chù	精熟	第7級		3	1
詆毀	10247	ㄉㄧˇ ㄏㄨㄟˇ	dǐ huǐ	精熟	第7級		3	0
底細	10248	ㄉㄧˇ ㄒㄧˋ	dǐ xì	精熟	第7級		4	1
抵消	10249	ㄉㄧˇ ㄒㄧㄠ	dǐ xiāo	精熟	第7級		3	2
抵銷	10250	ㄉㄧˇ ㄒㄧㄠ	dǐ xiāo	精熟	第7級		3	1
抵押	10251	ㄉㄧˇ ㄧㄚ	dǐ yā	精熟	第7級		3	3
抵禦	10252	ㄉㄧˇ ㄩˋ	dǐ yù	精熟	第7級		5	3
底子	10253	ㄉㄧˇ ˙ㄗ	dǐ zi	精熟	第7級		3	3
地標	10254	ㄉㄧˋ ㄅㄧㄠ	dì biāo	精熟	第7級		3	9
地表	10255	ㄉㄧˋ ㄅㄧㄠˇ	dì biǎo	精熟	第7級		5	33
地道	10256	(一)ㄉㄧˋ ㄉㄠˋ/(二)ㄉㄧˋ ˙ㄉㄠ	dì dào/dì dao	精熟	第7級		4	1
地段	10257	ㄉㄧˋ ㄉㄨㄢˋ	dì duàn	精熟	第7級		2	2
地基	10258	ㄉㄧˋ ㄐㄧ	dì jī	精熟	第7級		3	7
遞減	10259	ㄉㄧˋ ㄐㄧㄢˇ	dì jiǎn	精熟	第7級		3	3
地窖	10260	ㄉㄧˋ ㄐㄧㄠˋ	dì jiào	精熟	第7級		6	0
締結	10261	ㄉㄧˋ ㄐㄧㄝˊ	dì jié	精熟	第7級		6	1
地雷	10262	ㄉㄧˋ ㄌㄟˊ	dì léi	精熟	第7級		3	3
帝王	10263	ㄉㄧˋ ㄨㄤˊ	dì wáng	精熟	第7級		23	5
締造	10264	ㄉㄧˋ ㄗㄠˋ	dì zào	精熟	第7級		5	5
顛簸	10265	ㄉㄧㄢ ㄅㄛˇ	diān bǒ	精熟	第7級		5	4
顛沛流離	10266	ㄉㄧㄢ ㄆㄟˋ ㄌㄧㄡˊ ㄌㄧˊ	diān pèi liú lí	精熟	第7級		2	1
癲癇	10267	ㄉㄧㄢ ㄒㄧㄢˊ	diān xián	精熟	第7級		5	1
點點滴滴	10268	ㄉㄧㄢˇ ㄉㄧㄢˇ ㄉㄧ ㄉㄧ	diǎn diǎn dī dī	精熟	第7級		5	1
典故	10269	ㄉㄧㄢˇ ㄍㄨˋ	diǎn gù	精熟	第7級		6	5
典籍	10270	ㄉㄧㄢˇ ㄐㄧˊ	diǎn jí	精熟	第7級		5	4
點亮	10271	ㄉㄧㄢˇ ㄌㄧㄤˋ	diǎn liàng	精熟	第7級		4	3
殿	10272	ㄉㄧㄢˋ	diàn	精熟	第7級		27	4
踮	10273	ㄉㄧㄢˋ	diàn	精熟	第7級		3	0
奠基	10274	ㄉㄧㄢˋ ㄐㄧ	diàn jī	精熟	第7級		5	1
電機	10275	ㄉㄧㄢˋ ㄐㄧ	diàn jī	精熟	第7級		6	2
電擊	10276	ㄉㄧㄢˋ ㄐㄧˊ	diàn jí	精熟	第7級		9	2
惦記	10277	ㄉㄧㄢˋ ㄐㄧˋ	diàn jì	精熟	第7級		3	2
店鋪/店舖	10278	ㄉㄧㄢˋ ㄆㄨˋ	diàn pù	精熟	第7級		10	2
電訊	10279	ㄉㄧㄢˋ ㄒㄩㄣˋ	diàn xùn	精熟	第7級		3	1
電源	10280	ㄉㄧㄢˋ ㄩㄢˊ	diàn yuán	精熟	第7級		3	5
店主	10281	ㄉㄧㄢˋ ㄓㄨˇ	diàn zhǔ	精熟	第7級		4	1
墊子	10282	ㄉㄧㄢˋ ˙ㄗ	diàn zi	精熟	第7級		3	2
凋零	10283	ㄉㄧㄠ ㄌㄧㄥˊ	diāo líng	精熟	第7級		4	10
刁難	10284	ㄉㄧㄠ ㄋㄢˊ	diāo nán	精熟	第7級		3	1
雕琢	10285	ㄉㄧㄠ ㄓㄨㄛˊ	diāo zhuó	精熟	第7級		2	2
調度	10286	ㄉㄧㄠˋ ㄉㄨˋ	diào dù	精熟	第7級		5	4
調換	10287	ㄉㄧㄠˋ ㄏㄨㄢˋ	diào huàn	精熟	第7級		2	1
調配2	10288	ㄉㄧㄠˋ ㄆㄟˋ	diào pèi	精熟	第7級		4	7
掉頭	10289	ㄉㄧㄠˋ ㄊㄡˊ	diào tóu	精熟	第7級		6	1
掉以輕心	10290	ㄉㄧㄠˋ ㄧˇ ㄑㄧㄥ ㄒㄧㄣ	diào yǐ qīng xīn	精熟	第7級		3	5
調子	10291	ㄉㄧㄠˋ ˙ㄗ	diào zi	精熟	第7級		3	0
爹	10292	ㄉㄧㄝ	diē	精熟	第7級		29	48
喋喋不休	10293	ㄉㄧㄝˊ ㄉㄧㄝˊ ㄅㄨˋ ㄒㄧㄡ	dié dié bù xiū	精熟	第7級		3	0
跌跌撞撞	10294	ㄉㄧㄝˊ ㄉㄧㄝˊ ㄓㄨㄤˋ ㄓㄨㄤˋ	dié dié zhuàng zhuàng	精熟	第7級		6	1
叮囑	10295	ㄉㄧㄥ ㄓㄨˇ	dīng zhǔ	精熟	第7級		5	1
鼎沸	10296	ㄉㄧㄥˇ ㄈㄟˋ	dǐng fèi	精熟	第7級		2	2
頂峰	10297	ㄉㄧㄥˇ ㄈㄥ	dǐng fēng	精熟	第7級		5	1
鼎盛	10298	ㄉㄧㄥˇ ㄕㄥˋ	dǐng shèng	精熟	第7級		4	4
頂撞	10299	ㄉㄧㄥˇ ㄓㄨㄤˋ	dǐng zhuàng	精熟	第7級		3	1
定案	10300	ㄉㄧㄥˋ ㄢˋ	dìng àn	精熟	第7級		3	2
定點	10301	ㄉㄧㄥˋ ㄉㄧㄢˇ	dìng diǎn	精熟	第7級		4	7
定額	10302	ㄉㄧㄥˋ ㄜˊ	dìng é	精熟	第7級		2	1
定睛	10303	ㄉㄧㄥˋ ㄐㄧㄥ	dìng jīng	精熟	第7級		3	0
定局	10304	ㄉㄧㄥˋ ㄐㄩˊ	dìng jú	精熟	第7級		2	0
訂立	10305	ㄉㄧㄥˋ ㄌㄧˋ	dìng lì	精熟	第7級		3	2
定論	10306	ㄉㄧㄥˋ ㄌㄨㄣˋ	dìng lùn	精熟	第7級		7	5
定罪	10307	ㄉㄧㄥˋ ㄗㄨㄟˋ	dìng zuì	精熟	第7級		4	0
丟失	10308	ㄉㄧㄡ ㄕ	diū shī	精熟	第7級		3	0
東倒西歪	10309	ㄉㄨㄥ ㄉㄠˇ ㄒㄧ ㄨㄞ	dōng dǎo xī wāi	精熟	第7級		3	2
東山再起	10310	ㄉㄨㄥ ㄕㄢ ㄗㄞˋ ㄑㄧˇ	dōng shān zài qǐ	精熟	第7級		3	1
動筆	10311	ㄉㄨㄥˋ ㄅㄧˇ	dòng bǐ	精熟	第7級		4	1
洞察	10312	ㄉㄨㄥˋ ㄔㄚˊ	dòng chá	精熟	第7級		5	1
動工	10313	ㄉㄨㄥˋ ㄍㄨㄥ	dòng gōng	精熟	第7級		3	4
恫嚇	10314	ㄉㄨㄥˋ ㄏㄜˋ	dòng hè	精熟	第7級		3	2
凍結	10315	ㄉㄨㄥˋ ㄐㄧㄝˊ	dòng jié	精熟	第7級		5	5
棟樑	10316	ㄉㄨㄥˋ ㄌㄧㄤˊ	dòng liáng	精熟	第7級		1	0
動脈	10317	ㄉㄨㄥˋ ㄇㄞˋ	dòng mài	精熟	第7級		6	6
動能	10318	ㄉㄨㄥˋ ㄋㄥˊ	dòng néng	精熟	第7級		8	2
動怒	10319	ㄉㄨㄥˋ ㄋㄨˋ	dòng nù	精熟	第7級		3	0
動容	10320	ㄉㄨㄥˋ ㄖㄨㄥˊ	dòng róng	精熟	第7級		4	4
動彈不得	10321	ㄉㄨㄥˋ ㄊㄢ ˊㄅㄨˋ ㄉㄜˊ	dòng tán bù dé	精熟	第7級		6	3
洞悉	10322	ㄉㄨㄥˋ ㄒㄧ	dòng xī	精熟	第7級		5	1
動輒	10323	ㄉㄨㄥˋ ㄓㄜˊ	dòng zhé	精熟	第7級		6	4
兜	10324	ㄉㄡ	dōu	精熟	第7級		5	4
兜風	10325	ㄉㄡ ㄈㄥ	dōu fēng	精熟	第7級		3	1
兜售	10326	ㄉㄡ ㄕㄡˋ	dōu shòu	精熟	第7級		3	3
斗	10327	ㄉㄡˇ	dǒu	精熟	第7級		9	7
斗大	10328	ㄉㄡˇ ㄉㄚˋ	dǒu dà	精熟	第7級		3	2
陡坡	10329	ㄉㄡˇ ㄆㄛ	dǒu pō	精熟	第7級		3	1
陡峭	10330	ㄉㄡˇ ㄑㄧㄠˋ	dǒu qiào	精熟	第7級		6	6
逗留	10331	ㄉㄡˋ ㄌㄧㄡˊ	dòu liú	精熟	第7級		6	2
逗趣	10332	ㄉㄡˋ ㄑㄩˋ	dòu qù	精熟	第7級		3	2
鬥士	10333	ㄉㄡˋ ㄕˋ	dòu shì	精熟	第7級		4	7
鬥志	10334	ㄉㄡˋ ㄓˋ	dòu zhì	精熟	第7級		7	3
鬥智	10335	ㄉㄡˋ ㄓˋ	dòu zhì	精熟	第7級		3	0
督促	10336	ㄉㄨ ㄘㄨˋ	dū cù	精熟	第7級		5	5
督導	10337	ㄉㄨ ㄉㄠˇ	dū dǎo	精熟	第7級		5	1
都會	10338	ㄉㄨ ㄏㄨㄟˋ	dū huì	精熟	第7級		4	8
嘟囔	10339	ㄉㄨ ˙ㄋㄤ	dū nang	精熟	第7級		2	0
嘟噥	10340	ㄉㄨ ˙ㄋㄨㄥ	dū nong	精熟	第7級		3	0
獨霸	10341	ㄉㄨˊ ㄅㄚˋ	dú bà	精熟	第7級		3	1
獨創	10342	ㄉㄨˊ ㄔㄨㄤˋ	dú chuàng	精熟	第7級		3	2
獨當一面	10343	ㄉㄨˊ ㄉㄤ ㄧˊ ㄇㄧㄢˋ	dú dāng yí miàn	精熟	第7級		3	2
獨斷	10344	ㄉㄨˊ ㄉㄨㄢˋ	dú duàn	精熟	第7級		3	0
毒害	10345	ㄉㄨˊ ㄏㄞˋ	dú hài	精熟	第7級		4	3
獨居	10346	ㄉㄨˊ ㄐㄩ	dú jū	精熟	第7級		4	13
獨具	10347	ㄉㄨˊ ㄐㄩˋ	dú jù	精熟	第7級		4	1
獨門	10348	ㄉㄨˊ ㄇㄣˊ	dú mén	精熟	第7級		3	2
獨身	10349	ㄉㄨˊ ㄕㄣ	dú shēn	精熟	第7級		3	0
獨享	10350	ㄉㄨˊ ㄒㄧㄤˇ	dú xiǎng	精熟	第7級		2	1
獨行	10351	ㄉㄨˊ ㄒㄧㄥˊ	dú xíng	精熟	第7級		3	1
獨佔/獨占	10352	ㄉㄨˊ ㄓㄢˋ	dú zhàn	精熟	第7級		8	3
篤定	10353	ㄉㄨˇ ㄉㄧㄥˋ	dǔ dìng	精熟	第7級		6	5
賭氣	10354	ㄉㄨˇ ㄑㄧˋ	dǔ qì	精熟	第7級		4	2
賭徒	10355	ㄉㄨˇ ㄊㄨˊ	dǔ tú	精熟	第7級		4	0
篤信	10356	ㄉㄨˇ ㄒㄧㄣˋ	dǔ xìn	精熟	第7級		3	3
渡船	10357	ㄉㄨˋ ㄔㄨㄢˊ	dù chuán	精熟	第7級		3	1
妒忌	10358	ㄉㄨˋ ㄐㄧˋ	dù jì	精熟	第7級		3	1
鍍金	10359	ㄉㄨˋ ㄐㄧㄣ	dù jīn	精熟	第7級		3	1
杜絕	10360	ㄉㄨˋ ㄐㄩㄝˊ	dù jué	精熟	第7級		4	2
杜撰	10361	ㄉㄨˋ ㄓㄨㄢˋ	dù zhuàn	精熟	第7級		3	1
端倪	10362	ㄉㄨㄢ ㄋㄧˊ	duān ní	精熟	第7級		5	3
端視	10363	ㄉㄨㄢ ㄕˋ	duān shì	精熟	第7級		3	0
端詳	10364	ㄉㄨㄢ ㄒㄧㄤˊ	duān xiáng	精熟	第7級		9	2
端正	10365	ㄉㄨㄢ ㄓㄥˋ	duān zhèng	精熟	第7級		5	2
端莊	10366	ㄉㄨㄢ ㄓㄨㄤ	duān zhuāng	精熟	第7級		4	2
斷氣	10367	ㄉㄨㄢˋ ㄑㄧˋ	duàn qì	精熟	第7級		3	1
斷送	10368	ㄉㄨㄢˋ ㄙㄨㄥˋ	duàn sòng	精熟	第7級		3	0
斷言	10369	ㄉㄨㄢˋ ㄧㄢˊ	duàn yán	精熟	第7級		5	1
堆疊	10370	ㄉㄨㄟ ㄉㄧㄝˊ	duī dié	精熟	第7級		4	4
堆砌	10371	ㄉㄨㄟ ㄑㄧˋ	duī qì	精熟	第7級		2	1
對聯	10372	ㄉㄨㄟˋ ㄌㄧㄢˊ	duì lián	精熟	第7級		6	2
對望	10373	ㄉㄨㄟˋ ㄨㄤˋ	duì wàng	精熟	第7級		3	1
兌現	10374	ㄉㄨㄟˋ ㄒㄧㄢˋ	duì xiàn	精熟	第7級		4	3
對症下藥	10375	ㄉㄨㄟˋ ㄓㄥˋ ㄒㄧㄚˋ ㄧㄠˋ	duì zhèng xià yào	精熟	第7級		4	2
敦促	10376	ㄉㄨㄣ ㄘㄨˋ	dūn cù	精熟	第7級		3	4
敦厚	10377	ㄉㄨㄣ ㄏㄡˋ	dūn hòu	精熟	第7級		3	0
鈍	10378	ㄉㄨㄣˋ	dùn	精熟	第7級		3	2
盾牌	10379	ㄉㄨㄣˋ ㄆㄞˊ	dùn pái	精熟	第7級		3	3
頓悟	10380	ㄉㄨㄣˋ ㄨˋ	dùn wù	精熟	第7級		6	2
多才多藝	10381	ㄉㄨㄛ ㄘㄞˊ ㄉㄨㄛ ㄧˋ	duō cái duō yì	精熟	第7級		3	1
多愁善感	10382	ㄉㄨㄛ ㄔㄡˊ ㄕㄢˋ ㄍㄢˇ	duō chóu shàn gǎn	精熟	第7級		3	1
多端	10383	ㄉㄨㄛ ㄉㄨㄢ	duō duān	精熟	第7級		3	0
多媒體	10384	ㄉㄨㄛ ㄇㄟˊ ㄊㄧˇ	duō méi tǐ	精熟	第7級		6	2
多難	10385	ㄉㄨㄛ ㄋㄢˋ	duō nàn	精熟	第7級		3	2
哆嗦	10386	ㄉㄨㄛ ˙ㄙㄨㄛ	duō suo	精熟	第7級		4	0
多疑	10387	ㄉㄨㄛ ㄧˊ	duō yí	精熟	第7級		4	0
奪目	10388	ㄉㄨㄛˊ ㄇㄨˋ	duó mù	精熟	第7級		4	1
舵	10389	ㄉㄨㄛˋ	duò	精熟	第7級		3	1
踱步	10390	ㄉㄨㄛˋ ㄅㄨˋ	duò bù	精熟	第7級		5	1
咄咄逼人	10391	ㄉㄨㄛˋ ㄉㄨㄛˋ ㄅㄧ ㄖㄣˊ	duò duò bī rén	精熟	第7級		3	3
跺腳	10392	ㄉㄨㄛˋ ㄐㄧㄠˇ	duò jiǎo	精熟	第7級		3	1
阿諛	10393	ㄜ ㄩˊ	ē yú	精熟	第7級		3	1
惡棍	10394	ㄜˋ ㄍㄨㄣˋ	è gùn	精熟	第7級		4	0
惡果	10395	ㄜˋ ㄍㄨㄛˇ	è guǒ	精熟	第7級		3	2
噩耗	10396	ㄜˋ ㄏㄠˋ	è hào	精熟	第7級		3	1
惡狠狠	10397	ㄜˋ ㄏㄣˇ ㄏㄣˇ	è hěn hěn	精熟	第7級		4	0
惡名	10398	ㄜˋ ㄇㄧㄥˊ	è míng	精熟	第7級		3	0
愕然	10399	ㄜˋ ㄖㄢˊ	è rán	精熟	第7級		2	0
扼殺	10400	ㄜˋ ㄕㄚ	è shā	精熟	第7級		5	2
扼腕	10401	ㄜˋ ㄨㄢˋ	è wàn	精熟	第7級		2	1
惡行	10402	ㄜˋ ㄒㄧㄥˋ	è xìng	精熟	第7級		5	1
惡言	10403	ㄜˋ ㄧㄢˊ	è yán	精熟	第7級		4	1
扼要	10404	ㄜˋ ㄧㄠˋ	è yào	精熟	第7級		5	1
鱷魚	10405	ㄜˋ ㄩˊ	è yú	精熟	第7級		5	4
厄運	10406	ㄜˋ ㄩㄣˋ	è yùn	精熟	第7級		5	1
遏止	10407	ㄜˋ ㄓˇ	è zhǐ	精熟	第7級		4	4
恩惠	10408	ㄣ ㄏㄨㄟˋ	ēn huì	精熟	第7級		4	1
恩情	10409	ㄣ ㄑㄧㄥˊ	ēn qíng	精熟	第7級		4	3
恩師	10410	ㄣ ㄕ	ēn shī	精熟	第7級		3	1
恩賜	10411	ㄣ ㄙˋ	ēn sì	精熟	第7級		5	3
恩怨	10412	ㄣ ㄩㄢˋ	ēn yuàn	精熟	第7級		4	3
兒戲	10413	ㄦˊ ㄒㄧˋ	ér xì	精熟	第7級		3	1
餌	10414	ㄦˇ	ěr	精熟	第7級		5	3
爾後	10415	ㄦˇ ㄏㄡˋ	ěr hòu	精熟	第7級		4	2
耳目一新	10416	ㄦˇ ㄇㄨˋ ㄧ ㄒㄧㄣ	ěr mù yī xīn	精熟	第7級		2	3
耳熟能詳	10417	ㄦˇ ㄕㄨˊ ㄋㄥˊ ㄒㄧㄤˊ	ěr shú néng xiáng	精熟	第7級		4	4
耳提面命	10418	ㄦˇ ㄊㄧˊ ㄇㄧㄢˋ ㄇㄧㄥˋ	ěr tí miàn mìng	精熟	第7級		2	2
耳聞	10419	ㄦˇ ㄨㄣˊ	ěr wén	精熟	第7級		4	1
耳語	10420	ㄦˇ ㄩˇ	ěr yǔ	精熟	第7級		5	2
貳	10421	ㄦˋ	èr	精熟	第7級		3	1
二話不說	10422	ㄦˋ ㄏㄨㄚˋ ㄅㄨˋ ㄕㄨㄛ	èr huà bù shuō	精熟	第7級		4	3
發飆	10423	ㄈㄚ ㄅㄧㄠ	fā biāo	精熟	第7級		2	1
發號施令	10424	ㄈㄚ ㄏㄠˋ ㄕ ㄌㄧㄥˋ	fā hào shī lìng	精熟	第7級		6	1
發慌	10425	ㄈㄚ ㄏㄨㄤ	fā huāng	精熟	第7級		2	0
發跡	10426	ㄈㄚ ㄐㄧ	fā jī	精熟	第7級		4	1
發麻	10427	ㄈㄚ ㄇㄚˊ	fā má	精熟	第7級		3	1
發難	10428	ㄈㄚ ㄋㄢˋ	fā nàn	精熟	第7級		3	1
發人深省	10429	ㄈㄚ ㄖㄣˊ ㄕㄣ ㄒㄧㄥˇ	fā rén shēn xǐng	精熟	第7級		3	1
發言人	10430	ㄈㄚ ㄧㄢˊ ㄖㄣˊ	fā yán rén	精熟	第7級		4	7
